Protocol,ProtocolKey,Cohort,Side,Model,EvalSeed,OptunaTrials,BestOOF_BalancedAccuracy,Test_Accuracy,Test_BalancedAccuracy,Test_Sensitivity,Test_Specificity,Test_F1_Macro,Test_ROC_AUC,BestParams,RunDir
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,SqueezeNet,42,10,0.50858521918025,0.6031746031746031,0.4916267942583732,0.21052631578947367,0.7727272727272727,0.4868035190615836,0.44258373205741625,"{""batch_size"": 16, ""dropout"": 0.4879639408647978, ""lr"": 0.00012184186502221769, ""weight_decay"": 0.0029154431891537554}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\SqueezeNet\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,SqueezeNet,123,10,0.50858521918025,0.6031746031746031,0.506578947368421,0.2631578947368421,0.75,0.5054945054945055,0.4198564593301435,"{""batch_size"": 16, ""dropout"": 0.4879639408647978, ""lr"": 0.00012184186502221769, ""weight_decay"": 0.0029154431891537554}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\SqueezeNet\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,SqueezeNet,2026,10,0.50858521918025,0.6507936507936508,0.5107655502392344,0.15789473684210525,0.8636363636363636,0.49489795918367346,0.4377990430622009,"{""batch_size"": 16, ""dropout"": 0.4879639408647978, ""lr"": 0.00012184186502221769, ""weight_decay"": 0.0029154431891537554}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\SqueezeNet\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,SVM,42,10,0.7930713901257522,0.7333333333333333,0.71875,0.6666666666666666,0.7708333333333334,0.7150455927051672,0.7777777777777777,"{""C"": 2.481040974867813, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\SVM\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,SVM,123,10,0.7930713901257522,0.7866666666666666,0.7847222222222222,0.7777777777777778,0.7916666666666666,0.775112443778111,0.8179012345679011,"{""C"": 2.481040974867813, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\SVM\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,SVM,2026,10,0.7930713901257522,0.76,0.755787037037037,0.7407407407407407,0.7708333333333334,0.7470014992503748,0.7839506172839507,"{""C"": 2.481040974867813, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\SVM\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,MLP,42,10,0.8657826491167979,0.7866666666666666,0.7766203703703703,0.7407407407407407,0.8125,0.7720364741641338,0.8209876543209876,"{""batch_size"": 8, ""dropout"": 0.29807076404450805, ""lr"": 0.00028180680291847244, ""weight_decay"": 2.4586032763280077e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\MLP\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,MLP,123,10,0.8657826491167979,0.8,0.787037037037037,0.7407407407407407,0.8333333333333334,0.784688995215311,0.8248456790123457,"{""batch_size"": 8, ""dropout"": 0.29807076404450805, ""lr"": 0.00028180680291847244, ""weight_decay"": 2.4586032763280077e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\MLP\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,MLP,2026,10,0.8657826491167979,0.7733333333333333,0.7743055555555556,0.7777777777777778,0.7708333333333334,0.7625256099832372,0.8325617283950618,"{""batch_size"": 8, ""dropout"": 0.29807076404450805, ""lr"": 0.00028180680291847244, ""weight_decay"": 2.4586032763280077e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\MLP\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,ResNet,42,10,0.6541811420462886,0.6266666666666667,0.5706018518518519,0.37037037037037035,0.7708333333333334,0.5710784313725491,0.5509259259259259,"{""batch_size"": 16, ""dropout"": 0.23013213230530574, ""lr"": 0.0007641361869233315, ""weight_decay"": 0.0048696409415209}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\ResNet\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,ResNet,123,10,0.6541811420462886,0.6133333333333333,0.5520833333333334,0.3333333333333333,0.7708333333333334,0.5507126626730015,0.5694444444444444,"{""batch_size"": 16, ""dropout"": 0.23013213230530574, ""lr"": 0.0007641361869233315, ""weight_decay"": 0.0048696409415209}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\ResNet\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,ResNet,2026,10,0.6541811420462886,0.6533333333333333,0.5833333333333334,0.3333333333333333,0.8333333333333334,0.5819039451114922,0.6226851851851851,"{""batch_size"": 16, ""dropout"": 0.23013213230530574, ""lr"": 0.0007641361869233315, ""weight_decay"": 0.0048696409415209}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\ResNet\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,ResNetAE,42,10,0.6594167441405294,0.7333333333333333,0.6863425925925926,0.5185185185185185,0.8541666666666666,0.6936274509803921,0.7469135802469136,"{""batch_size"": 32, ""dropout"": 0.12982025747190834, ""lr"": 0.0003364867144187955, ""recon_weight"": 0.19229567074543377, ""weight_decay"": 1.329652145729951e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\ResNetAE\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,ResNetAE,123,10,0.6594167441405294,0.7066666666666667,0.6493055555555556,0.4444444444444444,0.8541666666666666,0.6551003344481605,0.7121913580246914,"{""batch_size"": 32, ""dropout"": 0.12982025747190834, ""lr"": 0.0003364867144187955, ""recon_weight"": 0.19229567074543377, ""weight_decay"": 1.329652145729951e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\ResNetAE\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,ResNetAE,2026,10,0.6594167441405294,0.72,0.6840277777777778,0.5555555555555556,0.8125,0.6880570409982175,0.7492283950617283,"{""batch_size"": 32, ""dropout"": 0.12982025747190834, ""lr"": 0.0003364867144187955, ""recon_weight"": 0.19229567074543377, ""weight_decay"": 1.329652145729951e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\ResNetAE\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,MobileNet,42,10,0.6652150511327494,0.64,0.5648148148148149,0.2962962962962963,0.8333333333333334,0.5598782873288415,0.6558641975308642,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\MobileNet\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,MobileNet,123,10,0.6652150511327494,0.6666666666666666,0.6261574074074074,0.48148148148148145,0.7708333333333334,0.6286393345216874,0.7006172839506173,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\MobileNet\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,MobileNet,2026,10,0.6652150511327494,0.7066666666666667,0.681712962962963,0.5925925925925926,0.7708333333333334,0.6817129629629629,0.7260802469135802,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\MobileNet\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,SqueezeNet,42,10,0.5523315555120615,0.6266666666666667,0.6111111111111112,0.5555555555555556,0.6666666666666666,0.6064467766116941,0.6882716049382716,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\SqueezeNet\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,SqueezeNet,123,10,0.5523315555120615,0.6533333333333333,0.5266203703703703,0.07407407407407407,0.9791666666666666,0.4583333333333333,0.6550925925925927,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\SqueezeNet\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,left,SqueezeNet,2026,10,0.5523315555120615,0.6666666666666666,0.5451388888888888,0.1111111111111111,0.9791666666666666,0.49173217674166436,0.6666666666666667,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\left\SqueezeNet\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,SVM,42,10,0.8004434589800444,0.84,0.7795454545454545,0.65,0.9090909090909091,0.7885338345864661,0.8490909090909091,"{""C"": 29.154431891537552, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\SVM\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,SVM,123,10,0.8004434589800444,0.8266666666666667,0.7704545454545455,0.65,0.8909090909090909,0.7747747747747749,0.8418181818181818,"{""C"": 29.154431891537552, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\SVM\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,SVM,2026,10,0.8004434589800444,0.8133333333333334,0.7454545454545454,0.6,0.8909090909090909,0.7532894736842105,0.8427272727272728,"{""C"": 29.154431891537552, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\SVM\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,MLP,42,10,0.8431263858093127,0.8666666666666667,0.8136363636363636,0.7,0.9272727272727272,0.8237781954887217,0.8927272727272728,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\MLP\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,MLP,123,10,0.8431263858093127,0.88,0.8386363636363636,0.75,0.9272727272727272,0.844074844074844,0.8899999999999999,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\MLP\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,MLP,2026,10,0.8431263858093127,0.8666666666666667,0.8136363636363636,0.7,0.9272727272727272,0.8237781954887217,0.8799999999999999,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\MLP\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,ResNet,42,10,0.676219512195122,0.7866666666666666,0.7272727272727273,0.6,0.8545454545454545,0.7272727272727273,0.8436363636363637,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\ResNet\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,ResNet,123,10,0.676219512195122,0.8133333333333334,0.7295454545454545,0.55,0.9090909090909091,0.7441520467836257,0.8318181818181818,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\ResNet\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,ResNet,2026,10,0.676219512195122,0.84,0.7795454545454545,0.65,0.9090909090909091,0.7885338345864661,0.8881818181818182,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\ResNet\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,ResNetAE,42,10,0.6541019955654102,0.7466666666666667,0.6045454545454545,0.3,0.9090909090909091,0.6137164543236648,0.73,"{""batch_size"": 32, ""dropout"": 0.1798695128633439, ""lr"": 0.000160712385120399, ""recon_weight"": 0.04666963767236924, ""weight_decay"": 1.4742753159914662e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\ResNetAE\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,ResNetAE,123,10,0.6541019955654102,0.8,0.6727272727272727,0.4,0.9454545454545454,0.6950393060449986,0.7272727272727274,"{""batch_size"": 32, ""dropout"": 0.1798695128633439, ""lr"": 0.000160712385120399, ""recon_weight"": 0.04666963767236924, ""weight_decay"": 1.4742753159914662e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\ResNetAE\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,ResNetAE,2026,10,0.6541019955654102,0.84,0.7318181818181818,0.5,0.9636363636363636,0.7616525423728814,0.850909090909091,"{""batch_size"": 32, ""dropout"": 0.1798695128633439, ""lr"": 0.000160712385120399, ""recon_weight"": 0.04666963767236924, ""weight_decay"": 1.4742753159914662e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\ResNetAE\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,MobileNet,42,10,0.6732261640798226,0.7333333333333333,0.5795454545454546,0.25,0.9090909090909091,0.5833333333333333,0.8236363636363637,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\MobileNet\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,MobileNet,123,10,0.6732261640798226,0.7733333333333333,0.6545454545454545,0.4,0.9090909090909091,0.6697746697746698,0.7936363636363636,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\MobileNet\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,MobileNet,2026,10,0.6732261640798226,0.8,0.7363636363636363,0.6,0.8727272727272727,0.7401247401247402,0.7790909090909092,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\MobileNet\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,SqueezeNet,42,10,0.5,0.7333333333333333,0.5,0.0,1.0,0.423076923076923,0.6245454545454545,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\SqueezeNet\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,SqueezeNet,123,10,0.5,0.7333333333333333,0.5,0.0,1.0,0.423076923076923,0.5900000000000001,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\SqueezeNet\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef,right,SqueezeNet,2026,10,0.5,0.7333333333333333,0.5,0.0,1.0,0.423076923076923,0.5927272727272728,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef\right\SqueezeNet\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,SVM,42,10,0.5373608903020668,0.8333333333333334,0.5,0.0,1.0,0.45454545454545453,0.75,"{""C"": 0.030771802712506867, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\SVM\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,SVM,123,10,0.5373608903020668,0.16666666666666666,0.5,1.0,0.0,0.14285714285714285,0.5,"{""C"": 0.030771802712506867, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\SVM\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,SVM,2026,10,0.5373608903020668,0.16666666666666666,0.5,1.0,0.0,0.14285714285714285,0.5,"{""C"": 0.030771802712506867, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\SVM\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,MLP,42,10,0.5500794912559619,0.75,0.45,0.0,0.9,0.4285714285714286,0.09999999999999998,"{""batch_size"": 8, ""dropout"": 0.29807076404450805, ""lr"": 0.00028180680291847244, ""weight_decay"": 2.4586032763280077e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\MLP\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,MLP,123,10,0.5500794912559619,0.5833333333333334,0.35,0.0,0.7,0.36842105263157887,0.2,"{""batch_size"": 8, ""dropout"": 0.29807076404450805, ""lr"": 0.00028180680291847244, ""weight_decay"": 2.4586032763280077e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\MLP\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,MLP,2026,10,0.5500794912559619,0.75,0.45,0.0,0.9,0.4285714285714286,0.04999999999999999,"{""batch_size"": 8, ""dropout"": 0.29807076404450805, ""lr"": 0.00028180680291847244, ""weight_decay"": 2.4586032763280077e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\MLP\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,ResNet,42,10,0.5930047694753577,0.6666666666666666,0.4,0.0,0.8,0.4000000000000001,0.4,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\ResNet\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,ResNet,123,10,0.5930047694753577,0.5,0.3,0.0,0.6,0.33333333333333326,0.25,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\ResNet\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,ResNet,2026,10,0.5930047694753577,0.5,0.3,0.0,0.6,0.33333333333333326,0.2,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\ResNet\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,ResNetAE,42,10,0.5882352941176471,0.6666666666666666,0.4,0.0,0.8,0.4000000000000001,0.5,"{""batch_size"": 8, ""dropout"": 0.4795542149013333, ""lr"": 0.000750011895041699, ""recon_weight"": 0.18043311207136256, ""weight_decay"": 1.5339162591163623e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\ResNetAE\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,ResNetAE,123,10,0.5882352941176471,0.75,0.45,0.0,0.9,0.4285714285714286,0.35,"{""batch_size"": 8, ""dropout"": 0.4795542149013333, ""lr"": 0.000750011895041699, ""recon_weight"": 0.18043311207136256, ""weight_decay"": 1.5339162591163623e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\ResNetAE\seed_123
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,ResNetAE,2026,10,0.5882352941176471,0.5,0.3,0.0,0.6,0.33333333333333326,0.04999999999999999,"{""batch_size"": 8, ""dropout"": 0.4795542149013333, ""lr"": 0.000750011895041699, ""recon_weight"": 0.18043311207136256, ""weight_decay"": 1.5339162591163623e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\ResNetAE\seed_2026
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,MobileNet,42,10,0.5588235294117647,0.5833333333333334,0.35,0.0,0.7,0.36842105263157887,0.14999999999999997,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\MobileNet\seed_42
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,MobileNet,123,10,0.5588235294117647,0.8333333333333334,0.5,0.0,1.0,0.45454545454545453,0.04999999999999999,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_plsda\All_coef_Ds004469\left\MobileNet\seed_123
